run_id,run_name,status,batch_size,latent_dim,n_steps,n_channels,lr_scheduler_type,lr_scheduler_params,residual_blocks,encoder_hidden_dims,dynamic_loss_weighting_enable,dynamic_loss_weighting_method,dynamic_loss_weighting_params,adversarial_enable,adversarial_params,learning_rate,data_file,best_loss,best_observation_loss,best_reconstruction_loss,final_loss,final_observation_loss,final_reconstruction_loss,final_transition_loss,encoder,decoder,transition
run0001_bs128_ld128_ns2_ch2_schfix_rb3_ehd300-300-300_dlwFalse_advFalse,bs128_ld128_ns2_ch2_schfix_rb3_ehd300-300-300,success,128,128,2,2,fixed,,3,"[300, 300, 300]",False,gradnorm,,False,,0.0001,processed_data_nstates2_ncontrols6_nobs9_nsteps2_ntrain23925_neval7975_ch2_wells15_20260119_101800.h5,0.0010710597271099687,1000000000.0,1000000000.0,0.011268635280430317,0.0002658470766618848,0.005195681005716324,0.0006114263087511063,./saved_models/grid_search/e2co_encoder_grid_bs128_ld128_ns2_ch2_run0001_bs128_ld128_ns2_ch2_schfix_rb3_ehd300-300-300_dlwFalse_advFalse_bs128_ld128_ns2_ch2.h5,./saved_models/grid_search/e2co_decoder_grid_bs128_ld128_ns2_ch2_run0001_bs128_ld128_ns2_ch2_schfix_rb3_ehd300-300-300_dlwFalse_advFalse_bs128_ld128_ns2_ch2.h5,./saved_models/grid_search/e2co_transition_grid_bs128_ld128_ns2_ch2_run0001_bs128_ld128_ns2_ch2_schfix_rb3_ehd300-300-300_dlwFalse_advFalse_bs128_ld128_ns2_ch2.h5
